"source_file","contract_number","contract_id","contract_subject","contract_domain","supplier_name","supplier_id","item_id","item_type","item_description","item_sku","quantity","unit_price","total_price","has_discount","discount_type","discount_value","original_price","discounted_price","is_bundle","bundle_components","is_multi_year","duration_years","total_price_multi_year","annual_rate","classification_label","class_l1","class_l2","class_l3","class_confidence_level","class_final_score","class_method","class_timestamp","class_macro_type"
"01. Batch 1/7010219524/acq_all_oda/7010219524 0000065200 COMTEL SPA 20250219_v1.pdf","7010219524","701021952401","Ordine di acquisto per servizio di manutenzione e assistenza centralino ALCATEL/LUCENT","telecomunicazioni","COM.TEL S.P.A.","156499478609272","7010219524010001","SERVICE","Servizio di manutenzione e assistenza centralino ALCATEL/LUCENT per l'anno 2025. Codice esterno: VAS-120225-167. Fornitore: COM.TEL SpA. Cliente finale: AZIENDA TERRITORIALE PER L'EDILIZIA RESIDENZIALE DELLA PROVINCIA DI VENEZIA, Sestiere Dorsoduro - DORSODURO 3507 - VENEZIA, VE. Fatturazione: Bimestrale posticipato. Rif. Ordine n. 2101287389. CIG=B5679716A7.","","6.0","554.33","3325.98","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.8654253220558167","intelligent_multi_step","2025-10-28T20:32:28.066314","SERVICE"
"01. Batch 1/7010219541/acq_all_oda/7010219541 0000036409 ENGINEERING ING_20250222_v1.pdf","7010219541","701021954101","Fornitura dei Servizi di Manutenzione per la gestione degli SMS Voting per la CB di KENA per l'anno 2025 periodo 01/01/2025-31/12-2025","telecomunicazioni","ENGINEERING INGEGNERIA INFORMATICA SPA","142975653739114","7010219541010001","SERVICE","Canone piattaforma SMS Voting per la gestione degli SMS Voting per la CB di KENA per l'anno 2025.","","1.0","31200.0","31200.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","MEDIUM","0.6590338816642761","intelligent_multi_step","2025-10-28T20:38:42.756725","SERVICE"
"01. Batch 1/7010219565/acq_all_oda/7010219565 0000283750 MATICMIND SPA 20250220_v1.pdf","7010219565","701021956501","Ordine di rinnovo manutenzione 2025","IT","MATICMIND S.P.A.","250387406080783","7010219565010001","SERVICE","rinnovo manutenzione 2025 ex cattolica CODICE ESTERNO: VAS-060225-38 FORNITORE: MATICMIND SPA CLIENTE: GENERALI ITALIA S.P.A. DESTINAZIONE: V. MAROCCHESA 14 - - MOGLIANO VENETO, TV OGGETTO: rinnovo manutenzione 2025 ex cattolica come da vs. offerta MM24OFF77654_2[IdSiebel=IS:1-8AURQ1G--CP:--TGU:04111150650--ING:54908--]","","1.0","42390.61","42390.61","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.8205811262130737","intelligent_multi_step","2025-10-28T21:05:53.354221","SERVICE"
"01. Batch 1/7010219565/acq_all_oda/MM24OFF7844A_02 Ampl FortiNac per TIM X Sicuritalia.pdf","7010219565","701021956502","Offerta relativa ampliamento servizio NOC con gestione 2° livello applicazione FortiNac & affiancamento delivery FortiNac Vs Cliente Sicuritalia","sicurezza","Maticmind S.p.A.","250387406080783","7010219565020001","SERVICE","Servizi Specialistici on-demand per Affiancamento su delivery del progetto Fortinac, con copertura dal lunedì al venerdì (08:30-17:30, esclusi festivi). Inclusi tecnici Sicurezza e Network dedicati.","MM-SER-PS","12.0","740.0","8880.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.847306414604187","intelligent_multi_step","2025-10-28T19:49:47.113894","SERVICE"
"01. Batch 1/7010219592/acq_all_oda/7010219592 0000283750 MATICMIND SPA 20250224_v1.pdf","7010219592","701021959201","Ordine di acquisto per servizi di manutenzione apparati Cisco.","networking","MATICMIND S.P.A.","250387406080783","7010219592010001","SERVICE","MANUTENZIONE CISCO PER 112 Ns. Rif: MM2. CODICE ESTERNO: VAS-170225-90. FORNITORE: MATICMIND SPA. CLIENTE: AGENZIA REGIONALE EMERGENZA URGENZA. DESTINAZIONE: V. ALFREDO CAMPANINI 6 - MILANO, MI. OGGETTO: MANUTENZIONE CISCO PER 112 Ns. Rif: MM23OFF72011 OTT 24. Offerta di manutenzione su apparati di rete LAN CISCO per 12 mesi per il NUE 112. Periodo di riferimento: 01/12/2024 - 30/11/2025.","VAS-170225-90","1.0","15316.4","15316.4","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/INFRASTRUCTURE_SERVICES/MAINTENANCE","SERVIZIO","INFRASTRUCTURE_SERVICES","MAINTENANCE","MEDIUM","0.7072232122421265","intelligent_multi_step","2025-10-28T19:52:58.524015","SERVICE"
"01. Batch 1/7010219633/acq_all_oda/7010219633 0000289882 BV TECH SPA 20250225_v1.pdf","7010219633","701021963301","Board Support WAVE 5","IT","BV TECH S.P.A.","267282143798887","7010219633010001","SERVICE","Professional services for Board Support WAVE 5, related to offer CBV240081.03, delivered to FSTECHNOLOGY S.P.A. at P. DELLA CROCE ROSSA 1 - ROMA.","","1.0","26352.0","26352.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/MANAGED_SERVICES/IT_OUTSOURCING","SERVIZIO","MANAGED_SERVICES","IT_OUTSOURCING","MEDIUM","0.7128394041061401","intelligent_multi_step","2025-10-28T20:28:57.945062","SERVICE"
"01. Batch 1/7010219659/acq_all_oda/7010219659 0000283750 MATICMIND SPA 20250225_v1.pdf","7010219659","701021965901","Ordine per Prestazioni Professionali hardware ACS - Progetto 118, Estensione Garanzia con manutenzione hardware 8x5xNBD e Servizi Professionali.","IT","MATICMIND S.P.A.","250387406080783","7010219659010001","SERVICE","LOTTO 0001: Estensione Garanzia con manutenzione hardware 8x5xNBD come da vs. offerta MM24SDL101672-4","VAS-130225-103","5.0","198.95","994.75","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/INFRASTRUCTURE_SERVICES/MAINTENANCE","SERVIZIO","INFRASTRUCTURE_SERVICES","MAINTENANCE","HIGH","0.7578201541900635","intelligent_multi_step","2025-10-28T19:52:31.151627","SERVICE"
"01. Batch 1/7010219659/acq_all_oda/7010219659 0000283750 MATICMIND SPA 20250225_v1.pdf","7010219659","701021965901","Ordine per Prestazioni Professionali hardware ACS - Progetto 118, Estensione Garanzia con manutenzione hardware 8x5xNBD e Servizi Professionali.","IT","MATICMIND S.P.A.","250387406080783","7010219659010002","SERVICE","LOTTO 0002: Servizi Professionali come da vs. offerta MM24SDL101672-4","VAS-130225-103","1.0","2187.35","2187.35","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010219663/acq_all_oda/2101287391 BETA 80 per INSIEL - 349.735,00%3F - BUYER O. PALOMBA.pdf","7010219663","701021966301","Richiesta Preventiva di Autorizzazione per il ricorso a Trattativa Diretta per la Fornitura della componente applicativa del nuovo sistema di gestione del servizio di emergenza sanitaria regionale SORES della Regione FVG","IT","BETA 80 S.p.A. SOFTWARE E SISTEMI","70932316709617","7010219663010001","SOFTWARE","Fornitura e servizi di maintenance e aggiornamento software proprietario per il sistema SORES della Regione FVG, periodo Anno 1 (di 5 anni).","","0.0","0.0","69947.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SW/SPECIALIZED_APPLICATIONS/TELECOM_OSS","SW","SPECIALIZED_APPLICATIONS","TELECOM_OSS","MEDIUM","0.6182664895057678","intelligent_multi_step","2025-10-28T20:24:21.489684","SOFTWARE"
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020001","SERVICE","Servizi professionali","","0.0","0.0","4446.0","True","","0.0","4680.0","4446.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.9466658930778504","intelligent_multi_step","2025-10-28T20:24:24.442208","SERVICE"
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020002","SERVICE","Servizi professionali di manutenzione ordinaria del Sistema di cui al paragrafo 9.1 ""Canone fisso"" e descritti ai paragrafi del capitolo 6 ""Descrizione dei Servizi di Manutenzione"" del Capitolato Tecnico per 36 mesi (a canone).","","0.0","0.0","16103.0","True","","0.0","16950.0","16103.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.8111338310241699","intelligent_multi_step","2025-10-28T20:24:27.915909","SERVICE"
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020003","SERVICE","Servizi professionali","","0.0","0.0","18810.0","True","","0.0","19800.0","18810.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020004","SERVICE","Servizi professionali","","0.0","0.0","19931.0","True","","0.0","20980.0","19931.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020005","SOFTWARE","Software (Licenze d'uso)","","0.0","0.0","23798.0","True","","0.0","25050.0","23798.0","False","","False","0","0.0","0.0","SW/CLOUD_SERVICES/SOFTWARE","SW","CLOUD_SERVICES","SOFTWARE","MEDIUM","0.7119715366363525","intelligent_multi_step","2025-10-28T20:24:31.362799","SOFTWARE"
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020006","SOFTWARE","Software (Licenze d'uso)","","0.0","0.0","40185.0","True","","0.0","42300.0","40185.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020007","SERVICE","Servizi professionali","","0.0","0.0","40936.0","True","","0.0","43090.0","40936.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020008","SERVICE","Servizi professionali","","0.0","0.0","53267.0","True","","0.0","56070.0","53267.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020009","SOFTWARE","Software (Licenze d'uso)","","0.0","0.0","59831.0","True","","0.0","62980.0","59831.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020010","HARDWARE","Realizzazione del progetto di Rafforzamento tecnologico del Sistema (a corpo)","","0.0","0.0","72428.0","True","","0.0","76240.0","72428.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/CONSULTING","SERVIZIO","PROFESSIONAL_SERVICES","CONSULTING","MEDIUM","0.566","intelligent_multi_step","2025-10-28T20:24:34.989816","HARDWARE"
"01. Batch 1/7010219663/acq_all_oda/offerta.pdf","7010219663","701021966302","SORES 118 FVG - Fornitura sistema CTI rafforzato ed estensione per 36 mesi + 36 mesi della manutenzione dell'HW e degli applicativi ProQA, CTI e NUE 112 WS. CIG B325D57D5","IT","Beta 80 S.p.A. Software e Sistemi","70932316709617","7010219663020011","SERVICE","Servizi professionali di manutenzione ordinaria del Sistema Rafforzato (comprensivo anche delle componenti HW e SW introdotte dal progetto di rafforzamento) per 36 mesi.","","0.0","0.0","120964.0","True","","0.0","127330.0","120964.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.8284573502540588","intelligent_multi_step","2025-10-28T20:24:38.152734","SERVICE"
"01. Batch 1/7010219682/acq_all_oda/7010219682 0000084156 BETA 80 SPA SOFTWARE E SISTEMI 20250225_v1.pdf","7010219682","701021968201","Ordine di acquisto N° 7010219682 del 25.02.2025 per servizi di rinnovo licenze e manutenzione, e servizi professionali/licenze","IT","BETA 80 S.P.A. SOFTWARE E SISTEMI","70932316709617","7010219682010001","SERVICE","Servizio di Rinnovo delle Licenze 118 Perugia e Manutenzione h24 full-risk cinque mesi, come da offerta OFF#2024-10. Codice Esterno: VAS-130225-103. Fornitore: BETA 80 GROUP S.R.L. Cliente: AZIENDA OSPEDALIERA DI PERUGIA SANTA MARIA DELLA MISERICORDIA. Destinazione: LOC. SANT''ANDREA DELLE FRATTE 1 - PERUGIA, PG.","VAS-130225-103","5.0","2166.67","10833.35","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/INFRASTRUCTURE_SERVICES/MAINTENANCE","SERVIZIO","INFRASTRUCTURE_SERVICES","MAINTENANCE","HIGH","0.8113921098709106","intelligent_multi_step","2025-10-28T19:29:17.621480","SERVICE"
"01. Batch 1/7010219682/acq_all_oda/7010219682 0000084156 BETA 80 SPA SOFTWARE E SISTEMI 20250225_v1.pdf","7010219682","701021968201","Ordine di acquisto N° 7010219682 del 25.02.2025 per servizi di rinnovo licenze e manutenzione, e servizi professionali/licenze","IT","BETA 80 S.P.A. SOFTWARE E SISTEMI","70932316709617","7010219682010002","SERVICE","Servizi Professionali/Licenze, come da offerta OFF#2024-10925 r3. Codice Esterno: VAS-130225-103. Fornitore: BETA 80 GROUP S.R.L. Cliente: AZIENDA OSPEDALIERA DI PERUGIA SANTA MARIA DELLA MISERICORDIA. Destinazione: LOC. SANT''ANDREA DELLE FRATTE 1 - PERUGIA, PG.","VAS-130225-103","1.0","23833.33","23833.33","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","","","","","","","","",""
"01. Batch 1/7010219701/acq_all_oda/7010219701 0000309967 TXT ENNOVA SPA 20250226_v1.pdf","7010219701","701021970101","Rinnovo offerta di Supporto Onsite presso Kiosk permanente Unicredit","IT","TXT ENNOVA SPA","31871226866891","7010219701010001","SERVICE","Presidio on site Kiosk con risorsa dedicata","VAS-230125-55","12.0","4160.0","49920.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.9277507390975952","intelligent_multi_step","2025-10-28T20:08:08.790183","SERVICE"
"01. Batch 1/7010219716/acq_all_oda/7010219716 0000271821 WETECH' S SPA SOCIETA' BENEFIT 20250226_v1.pdf","7010219716","701021971601","Fornitura di Contratti di Estensione Garanzia vari per 118 USL Toscana Centro 2024-2026 e Licenze SW.","IT","WETECH'S S.P.A. SOCIETA' BENEFIT","123891561103132","7010219716010001","SOFTWARE","Fornitura di Licenze SW per 118 USL Toscana Centro, periodo 01/01/2024 - 31/12/2024, rif. 118 usltc tim det782 a3855 manvarie 2024 2026 at20250114.docx","VAS-130225-206","1.0","64500.0","64500.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SW/CLOUD_SERVICES/SOFTWARE","SW","CLOUD_SERVICES","SOFTWARE","HIGH","0.7961324863433837","intelligent_multi_step","2025-10-28T20:11:58.679358","SOFTWARE"
"01. Batch 1/7010219719/acq_all_oda/7010219719 0000312356 TXT E-SOLUTIONS SPA 20250227_v1.pdf","7010219719","701021971901","Prot. 20010566 Offerta Economica Proroga del servizio di Assistente Personalizzato on site Cliente ""FENDI SRL","IT","TXT E-SOLUTIONS S.P.A.","219362489093471","7010219719010001","SERVICE","Servizio di Assistente Personalizzato on site per Cliente FENDI S.R.L. rif. Prot. 20010566, Codice Esterno VAS-290125-193.","","1.0","44310.0","44310.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/PROFESSIONAL_SERVICES/SUPPORT","SERVIZIO","PROFESSIONAL_SERVICES","SUPPORT","HIGH","0.9276680793762208","intelligent_multi_step","2025-10-28T21:34:32.898247","SERVICE"
"01. Batch 1/7010219721/acq_stampa_oda/Stampa Ordine 7010219721.pdf","7010219721","701021972101","Rinnovo manutenzione centrale operativa NUE 112","IT e telecomunicazioni","BETA 80 S.P.A. SOFTWARE E SISTEMI","70932316709617","7010219721010001","SERVICE","Rinnovo BO 7010207555 per la manutenzione HW: postazioni, server, SAN e NAS storage, SAN switch, Powerswitch, LAN switch, firewall. Rinnovo fee di support/subscription SW di base: DB MySQL, Antivirus, Datto RMM, load balancer Kemp + Fee di rinnovo applicativo gestionale NUE 112 e CTI + Fee di rinnovo licenze API Google e viario TomTom + Subscription servizio DinamiCall - Cliente NUE112BOLZANO - Anno 2025","","1.0","178068.0","178068.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/MANAGED_SERVICES/INFRASTRUCTURE","SERVIZIO","MANAGED_SERVICES","INFRASTRUCTURE","HIGH","0.7841073007583618","intelligent_multi_step","2025-10-28T20:24:43.874577","SERVICE"
"01. Batch 1/7010219726/acq_all_oda/7010219726 0000065325 ORACLE ITALIA A_20250311_v1.pdf","7010219726","701021972601","Oracle DCS Housing","cloud","ORACLE ITALIA A SOCIO UNICO SRL","200602788115698","7010219726010001","SERVICE","PSN - Sviluppi vari DCS Housing---Ordine: CPQ-3692249 - 1","2101289911 PJ3773-FIX-OPEX","1.0","2496250.0","2496250.0","False","","0.0","0.0","0.0","False","","False","0","0.0","0.0","SERVIZIO/MANAGED_SERVICES/CLOUD","SERVIZIO","MANAGED_SERVICES","CLOUD","HIGH","0.8226640679836273","intelligent_multi_step","2025-10-28T20:01:48.514012","SERVICE"
